OrderID,OrderDate, UnitCost ,Price,OrderQty, CostofSales , Sales , Profit ,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
181,28-02-2021, $297.86 ,632,6," $1,787.16 "," $3,792.00 "," $2,004.84 ",Online,European Spring Promotion,Contoso SLR Camera X145 Pink,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
182,28-08-2020, $139.88 ,699,8," $1,119.01 "," $5,032.80 "," $3,913.79 ",Store,European Holiday Promotion,WWI Laptop15 M0150 Black,Wide World Importers,Laptops,Computers,Europe,Lancashire,United Kingdom
183,01-03-2021, $188.68 ,290,13," $2,452.82 "," $3,770.00 "," $1,317.18 ",Store,Asian Holiday Promotion,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
184,05-03-2021, $0.61 ,129,9, $5.49 ," $1,141.65 "," $1,136.16 ",Store,North America Spring Promotion,Contoso Multimedia Speakers M25 Brown,"Contoso, Ltd",Computers Accessories,Computers,North America,Morristown,United States
185,06-03-2021, $130.81 ,209,8," $1,046.45 "," $1,672.00 ", $625.55 ,Store,European Holiday Promotion,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Stockholm,Sweden
187,08-03-2021, $8.52 ,33.9,6, $51.13 , $203.40 , $152.27 ,Store,Asian Holiday Promotion,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
188,23-10-2020, $225.43 ,469,39," $8,791.86 "," $18,009.60 "," $9,217.74 ",Store,North America Holiday Promotion,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,North America,Queen Anne's County,United States
189,21-09-2020, $321.71 ,699,10," $3,217.10 "," $6,990.00 "," $3,772.90 ",Store,No Discount,Proseware Laptop15 M510 Black,"Proseware, Inc.",Laptops,Computers,North America,Englewood,United States
190,29-08-2019, $202.38 ,489,9," $1,821.42 "," $4,107.60 "," $2,286.18 ",Online,Asian Spring Promotion,Contoso Home Theater System 5.1 Channel M1510 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Beijing,China
191,11-03-2021, $5.30 ,9.5,12, $63.59 , $114.00 , $50.41 ,Store,European Spring Promotion,Contoso Education Essentials Bundle M300 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Bucharest,Romania
192,13-03-2021, $226.44 ,298,8," $1,811.55 "," $2,324.40 ", $512.85 ,Online,European Holiday Promotion,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany
193,14-03-2021, $1.56 ,16.9,13, $20.32 , $212.10 , $191.78 ,Store,Asian Holiday Promotion,Contoso USB Data Link-direct connect adapter E600 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Osaka,Japan
194,03-05-2018, $5.82 ,26.99,9, $52.39 , $237.51 , $185.12 ,Store,North America Spring Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Rochester,United States
195,16-03-2021, $95.38 ,139,26," $2,479.80 "," $3,551.45 "," $1,071.65 ",Store,Asian Holiday Promotion,Contoso Screen 85in E085 White,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Sapporo,Japan
196,10-09-2019, $42.72 ,819,10, $427.16 ," $8,190.00 "," $7,762.84 ",Store,No Discount,Fabrikam Laptop17 M7000 Black,"Fabrikam, Inc.",Laptops,Computers,North America,Darien,United States
199,19-03-2021, $49.70 ,188,20, $994.02 ," $3,760.00 "," $2,765.98 ",Store,No Discount,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bacliff,United States
201,12-09-2018, $49.67 ,143.4,4, $198.67 , $566.43 , $367.76 ,Store,North America Spring Promotion,"Adventure Works 19"" Color Digital TV E35 Brown",Adventure Works,Televisions,TV and Video,North America,Round Rock,United States
203,22-03-2021, $386.34 ,699,9," $3,477.10 "," $6,081.30 "," $2,604.20 ",Online,European Back-to-Scholl Promotion,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Berlin,Germany
205,23-03-2021, $40.66 ,165,48," $1,951.86 "," $7,804.50 "," $5,852.64 ",Reseller,North America Back-to-School Promotion,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States
206,04-03-2019, $185.23 ,799,10," $1,852.26 "," $7,990.00 "," $6,137.74 ",Reseller,No Discount,Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
209,25-03-2021, $102.34 ,109.99,10," $1,023.39 "," $1,099.90 ", $76.51 ,Reseller,No Discount,Contoso DVD 7-Inch Player Portable E200 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
210,27-03-2021, $194.71 ,328,18," $3,504.81 "," $5,707.20 "," $2,202.39 ",Reseller,Asian Summer Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
212,30-03-2021, $415.12 ,627,13," $5,396.62 "," $8,151.00 "," $2,754.38 ",Store,Asian Holiday Promotion,A. Datum SLR Camera X135 Black,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Damascus,Syria
213,01-04-2021, $43.86 ,148,10, $438.56 ," $1,480.00 "," $1,041.44 ",Store,No Discount,A. Datum Slim Digital Camera M180 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Spokane,United States
215,02-04-2021, $589.87 ,2295,6," $3,539.20 "," $12,737.25 "," $9,198.05 ",Store,Asian Holiday Promotion,WWI Projector 1080p LCD86 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Bangkok,Thailand
216,04-04-2021, $27.27 ,190,10, $272.72 ," $1,900.00 "," $1,627.28 ",Store,No Discount,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Lowell,United States
217,30-06-2020, $46.21 ,169,8, $369.68 ," $1,250.60 ", $880.92 ,Store,European Holiday Promotion,Proseware Ink Jet All in one M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Saint Petersburg,Russia
221,28-10-2020, $61.65 ,588,13, $801.46 ," $7,291.20 "," $6,489.74 ",Reseller,Asian Holiday Promotion,"A. Datum SLR Camera 35"" X358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
225,07-04-2021, $16.24 ,19.95,27, $438.49 , $518.70 , $80.21 ,Reseller,Asian Spring Promotion,Contoso Car power adapter M90 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
230,06-11-2018, $219.88 ,258,13," $2,858.43 "," $3,199.20 ", $340.77 ,Store,North America Holiday Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,Trenton,United States
232,01-03-2019, $548.03 ,689,9," $4,932.31 "," $6,166.55 "," $1,234.24 ",Store,North America Spring Promotion,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Spring,United States
233,09-04-2021, $45.44 ,75.99,5, $227.21 , $379.95 , $152.74 ,Online,No Discount,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States
234,27-04-2018, $14.30 ,16.99,5, $71.51 , $84.95 , $13.44 ,Store,No Discount,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Lancashire,United Kingdom
235,10-06-2019, $265.33 ,399,9," $2,387.93 "," $3,471.30 "," $1,083.37 ",Store,European Back-to-Scholl Promotion,Contoso Home Theater System 5.1 Channel M1530 Black,"Contoso, Ltd",Home Theater System,TV and Video,Europe,West Yorkshire,United Kingdom
236,12-04-2021, $51.33 ,402,6, $308.00 ," $2,251.20 "," $1,943.20 ",Store,North America Back-to-School Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Vancouver,Canada
237,16-04-2021, $5.41 ,12.99,16, $86.48 , $200.05 , $113.56 ,Reseller,European Holiday Promotion,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Paris,France
238,22-01-2019, $38.01 ,139,6, $228.08 , $722.80 , $494.72 ,Store,North America Holiday Promotion,WWI Screen 85in E1010 White,Wide World Importers,Projectors & Screens,Computers,North America,Edgerton,United States
239,31-08-2019, $170.37 ,198,13," $2,214.79 "," $2,494.80 ", $280.01 ,Store,North America Holiday Promotion,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,La Porte,United States
240,17-04-2021, $26.55 ,266,12, $318.62 ," $3,112.20 "," $2,793.58 ",Store,North America Back-to-School Promotion,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Charleston,United States
244,18-04-2021, $98.92 ,436.2,10, $989.17 ," $4,362.00 "," $3,372.83 ",Store,No Discount,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Beaumont,United States
245,20-04-2021, $1.07 ,9.5,10, $10.69 , $95.00 , $84.31 ,Online,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
247,22-04-2021, $94.21 ,184.5,8, $753.70 ," $1,402.20 ", $648.50 ,Store,European Holiday Promotion,A. Datum Consumer Digital Camera M300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Glasgow,United Kingdom
248,08-11-2018, $88.68 ,99,13," $1,152.78 "," $1,287.00 ", $134.22 ,Reseller,Asian Holiday Promotion,Proseware LCD15 E103 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China
249,23-04-2021, $9.00 ,228,8, $72.03 ," $1,732.80 "," $1,660.77 ",Store,European Holiday Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Madrid,Spain
251,27-08-2018, $29.46 ,279.99,10, $294.59 ," $2,799.90 "," $2,505.31 ",Store,No Discount,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,Televisions,TV and Video,North America,Brooklyn,United States
252,29-05-2018, $9.30 ,39.99,10, $92.96 , $399.90 , $306.94 ,Store,No Discount,Contoso Electronic Private Automatic Branch Exchange M90 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bayonne,United States
253,31-01-2021, $91.56 ,99,6, $549.38 , $534.60 , $-14.78 ,Store,North America Holiday Promotion,Adventure Works LCD15 E100 White,Adventure Works,Monitors,Computers,North America,Vancouver,Canada
254,26-04-2021, $19.87 ,627,10, $198.74 ," $6,270.00 "," $6,071.26 ",Store,No Discount,A. Datum SLR Camera X139 Gold,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Ljubljana,Slovenia
261,02-09-2018, $224.77 ,299.9,18," $4,045.89 "," $5,338.22 "," $1,292.33 ",Store,North America Spring Promotion,WWI Desktop PC1.80 E1802 White,Wide World Importers,Desktops,Computers,North America,Yakima,United States
262,27-05-2019, $18.39 ,22.99,12, $220.66 , $266.68 , $46.02 ,Reseller,Asian Summer Promotion,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China
264,27-04-2021, $85.51 ,589,10, $855.11 ," $5,890.00 "," $5,034.89 ",Online,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
265,02-05-2021, $19.01 ,268,10, $190.14 ," $2,680.00 "," $2,489.86 ",Store,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Hartford,United States
268,06-05-2021, $112.89 ,293,12," $1,354.62 "," $3,516.00 "," $2,161.38 ",Store,North America Back-to-School Promotion,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Atlantic City,United States
269,10-05-2021, $30.71 ,136,9, $276.36 ," $1,217.20 ", $940.84 ,Catalog,North America Spring Promotion,Proseware All-In-One Photo Printer M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
270,07-05-2018, $284.73 ,588,10," $2,847.26 "," $5,880.00 "," $3,032.74 ",Store,No Discount,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Milwaukee,United States
271,11-05-2021, $331.02 ,589,6," $1,986.14 "," $3,534.00 "," $1,547.86 ",Store,North America Holiday Promotion,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bayonne,United States
272,03-04-2018, $113.30 ,219,12," $1,359.61 "," $2,628.00 "," $1,268.39 ",Store,North America Back-to-School Promotion,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Berthoud,United States
273,28-10-2017, $39.64 ,77.68,8, $317.09 , $574.83 , $257.74 ,Online,European Holiday Promotion,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany
274,30-01-2020, $8.90 ,19.99,18, $160.22 , $356.82 , $196.60 ,Store,North America Spring Promotion,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bangor,United States
276,21-02-2020, $108.17 ,586,20," $2,163.32 "," $11,720.00 "," $9,556.68 ",Reseller,No Discount,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,Asia,Beijing,China
277,17-05-2021, $140.35 ,258,13," $1,824.54 "," $3,354.00 "," $1,529.46 ",Store,North America Holiday Promotion,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Pittsfield,United States
278,22-02-2020, $128.50 ,586,12," $1,542.04 "," $6,856.20 "," $5,314.16 ",Store,North America Back-to-School Promotion,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,North America,Winchester,United States
281,04-08-2018, $87.77 ,249.99,9, $789.91 ," $2,199.91 "," $1,410.00 ",Online,North America Spring Promotion,WWI Wireless Transmitter and Bluetooth Headphones X250 White,Wide World Importers,Bluetooth Headphones,Audio,North America,Bethesda,United States
282,21-05-2021, $36.75 ,398,10, $367.47 ," $3,980.00 "," $3,612.53 ",Store,No Discount,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Baytown,United States
284,24-05-2021, $122.77 ,198,10," $1,227.66 "," $1,980.00 ", $752.34 ,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Ottawa,Canada
285,30-12-2020, $3.25 ,23,12, $39.03 , $266.80 , $227.77 ,Store,North America Back-to-School Promotion,Contoso Lifestyles Series - Big Button Cordless phone M800 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Denton,United States
287,17-04-2018, $219.68 ,869,12," $2,636.18 "," $10,167.30 "," $7,531.12 ",Store,North America Back-to-School Promotion,Adventure Works LCD24W X300 White,Adventure Works,Monitors,Computers,North America,Beaumont,United States
288,25-05-2021, $97.55 ,188.5,52," $5,072.37 "," $9,500.40 "," $4,428.03 ",Catalog,North America Holiday Promotion,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
289,26-09-2020, $262.41 ,758,10," $2,624.14 "," $7,580.00 "," $4,955.86 ",Store,No Discount,Proseware Laptop15.4W M518 Black,"Proseware, Inc.",Laptops,Computers,North America,Lewisville,United States
290,20-11-2018, $145.40 ,469.97,30," $4,361.90 "," $14,099.10 "," $9,737.20 ",Reseller,No Discount,"Adventure Works 26"" 720p LCD HDTV M140 White",Adventure Works,Televisions,TV and Video,North America,Seattle,United States
291,31-05-2021, $105.47 ,255,13," $1,371.12 "," $3,213.00 "," $1,841.88 ",Store,North America Holiday Promotion,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Denver,United States
292,29-10-2020, $201.33 ,588,9," $1,811.94 "," $5,262.60 "," $3,450.66 ",Store,North America Spring Promotion,"A. Datum SLR Camera 35"" X358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Waterbury,United States
294,01-06-2021, $14.53 ,28.99,20, $290.67 , $579.80 , $289.13 ,Reseller,No Discount,Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
295,03-06-2021, $26.29 ,78,12, $315.52 , $912.60 , $597.08 ,Reseller,Asian Summer Promotion,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
296,04-06-2021, $172.94 ,300,10," $1,729.42 "," $3,000.00 "," $1,270.58 ",Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Madison,United States
298,24-09-2018, $23.58 ,77.99,10, $235.80 , $779.90 , $544.10 ,Online,No Discount,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
299,28-03-2021, $2.79 ,328,9, $25.12 ," $2,820.80 "," $2,795.68 ",Store,European Back-to-Scholl Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Dusseldorf,Germany
301,14-08-2020, $110.04 ,338,9, $990.38 ," $2,974.40 "," $1,984.02 ",Store,North America Spring Promotion,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Menasha,United States
302,08-06-2021, $16.36 ,17.99,9, $147.24 , $161.91 , $14.67 ,Catalog,North America Spring Promotion,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
303,04-10-2019, $212.04 ,329,10," $2,120.36 "," $3,290.00 "," $1,169.64 ",Store,No Discount,SV Car Video LCD7 M7001 Black,Southridge Video,Car Video,TV and Video,North America,Milwaukee,United States
304,02-03-2019, $379.08 ,689,10," $3,790.78 "," $6,890.00 "," $3,099.22 ",Reseller,No Discount,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
